JDK,GC_OPTS,VM_OPTS,PROG_OPTS,BINDING,DATA,RunTimestamp,Class,MedianRuntimeMs,Checksum,PerfRuntimeMs,JfrRuntimeMs,Instructions,Cycles,Branches,BranchMisses,L1Misses,LLCMisses,PageFaults,TaskClock,ContextSwitches,CpuMigrations,IPC,SecElapsed,SecUser,SecSys,GcPauseMs,AllocatedBytes,JitCompilationMs
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC094_Reviewed91,3600,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3577,3816,26482185538,12228980793,4875067148,154612826,325086943,46622823,9817,3851716893,552,23,2.17,3.70,3.61,0.26,0,16657080,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC095_Hash,3594,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3662,3763,26523600861,12290849908,4870178743,155152893,324271324,45940922,8644,3941970620,601,22,2.16,3.79,3.69,0.27,0,16660616,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC096_ReadInt_VOID,3814,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3807,3860,30210769303,12965876919,5288979150,154954296,327123541,47327646,9718,4094608067,582,22,2.33,3.92,3.85,0.26,0,16660672,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC097_EqualsCity,3497,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3419,3775,26251358509,11984473992,4892327350,154417057,324965149,45763846,9742,3684765868,582,23,2.19,3.55,3.43,0.27,0,16660408,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC098_ParseTemperature_VOID,3525,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3592,3650,28222349467,12416136993,5474630808,152202650,323351653,45850657,9577,3856724582,550,24,2.27,3.72,3.59,0.29,0,16652488,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC099_ArrayAccess,3475,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3539,3584,26455242330,12118174157,4885551274,154186568,324497569,46413038,9773,3812071429,570,19,2.18,3.66,3.55,0.28,0,16658464,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC120_OnlyHashing_From95,2492,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2424,2561,16142484498,8714220626,2826019440,154658710,308770748,40061791,7804,2644981239,554,19,1.85,2.54,2.39,0.28,0,16656528,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC121_UpdatedLoops,2485,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2610,2538,16143708104,9054169669,2840095965,153052598,319767477,42637874,9450,2836748008,512,27,1.78,2.73,2.57,0.29,0,16656576,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC123_121plus105_VOID,2584,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2627,3173,16529730228,9007999173,2897278436,148587835,310149081,40727230,9433,2858839897,521,17,1.84,2.75,2.58,0.30,0,16658496,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC125_Refined_121,2506,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2532,2566,16147080381,8652732886,2802242426,150861972,367909384,41409199,7906,2752202431,556,15,1.87,2.66,2.49,0.29,0,16660352,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC127_ParsingTempAI_VOID,2568,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2661,2694,16680267936,9021450762,3016748210,152658218,366222581,41769786,9455,2891770547,547,16,1.85,2.79,2.62,0.29,0,16656816,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC000_Empty,0,z4PhNX7vuL3xVChQ1m2AB9Yg5AULVxXcg/SpIdNs6c5H0NE8XYXysP+DGNKHfuwvY7kxvUdBeoGlODJ6+SfaPg==,0,0,423335280,491545033,77785149,4672640,10989834,9845007,7067,141378463,300,17,0.86,0.12,0.10,0.06,0,16653280,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC001_Baseline,27477,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,27737,28894,231639241705,91496959827,53045577871,307665947,1404763252,246810826,326618,28588846875,3039,436,2.53,28.00,27.34,1.41,45,16663256,272
