JDK,GC_OPTS,VM_OPTS,PROG_OPTS,BINDING,DATA,RunTimestamp,Class,MedianRuntimeMs,Checksum,PerfRuntimeMs,JfrRuntimeMs,Instructions,Cycles,Branches,BranchMisses,L1Misses,LLCMisses,PageFaults,TaskClock,ContextSwitches,CpuMigrations,IPC,SecElapsed,SecUser,SecSys,GcPauseMs,AllocatedBytes,JitCompilationMs
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC093_ParseIntegerLessCode_VOID,3259,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3208,3394,26964800642,12049478075,4961164027,155552091,317298824,45476787,10520,3495307656,684,21,2.24,3.35,3.25,0.27,0,21848808,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC094_Reviewed91,3235,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3345,3279,26590995349,12280668964,4958747824,156350820,329965247,48945869,10570,3670177967,674,26,2.17,3.51,3.40,0.29,0,21879136,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC095_Hash,3205,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3257,3278,26848519515,11922862560,4942420624,156032796,326327664,46518871,10531,3546076072,693,28,2.25,3.40,3.30,0.27,0,21876456,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC096_ReadInt_VOID,3602,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3731,3604,30086585654,13244923046,5383409877,156591544,329164824,47579542,10703,4047463577,712,27,2.27,3.88,3.77,0.30,0,21879504,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC097_EqualsCity,3230,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3173,5505,26771392740,11925333894,4938699893,155737401,322683120,46251862,10526,3464038186,656,24,2.24,3.33,3.22,0.27,0,21879560,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC098_ParseTemperature_VOID,4180,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3194,3338,28070023518,12129450991,5491091098,152474601,326763789,45922568,9925,3483840759,675,37,2.31,3.35,3.22,0.29,0,21876944,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC099_ArrayAccess,3298,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3367,3331,26652406590,12298989781,4900501801,157400842,328318328,47007423,10631,3658930384,708,18,2.17,3.52,3.38,0.30,0,21876368,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC120_OnlyHashing_From95,2321,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2342,2448,16366640302,8936109725,2863613671,155358767,315134628,42030880,9792,2586652528,590,15,1.83,2.49,2.35,0.26,0,21880576,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC121_UpdatedLoops,2403,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2373,2412,16331565572,8912747253,2866810279,155486938,314430559,42574241,9803,2621570072,593,17,1.83,2.53,2.40,0.25,0,21877392,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC123_121plus105_VOID,2372,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2332,2474,16634535298,8949200351,2922854053,152301598,313827329,42288569,9898,2577252671,605,8,1.86,2.47,2.35,0.25,0,21876512,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC125_Refined_121,2359,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2305,2433,16265501844,8896545911,2853172817,152561615,371029224,44267254,9808,2551651823,615,24,1.83,2.44,2.29,0.28,0,21880472,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC127_ParsingTempAI_VOID,2426,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2418,2523,16877735114,9180965515,3044591252,153121636,375002264,44587229,9714,2668225665,611,33,1.84,2.57,2.40,0.29,0,21876888,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC000_Empty,0,z4PhNX7vuL3xVChQ1m2AB9Yg5AULVxXcg/SpIdNs6c5H0NE8XYXysP+DGNKHfuwvY7kxvUdBeoGlODJ6+SfaPg==,0,0,571602884,548394167,104415953,5141361,11420651,10082311,8792,176926281,254,9,1.04,0.17,0.12,0.08,0,21878976,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC001_Baseline,23387,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,25938,25698,214342462169,84598675956,50210717843,306000608,1410023589,238297716,329803,26966557535,3484,504,2.53,26.21,25.42,1.70,65,21883352,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC100_DirectTempWrite,3444,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3422,3476,26379632652,12073436265,4945468604,156908545,337525749,48975454,9686,3730168707,581,30,2.18,3.56,3.48,0.27,0,16660768,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC101_ParseFrom65_VOID,3294,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3331,3536,26706191246,12005363067,4971685107,154155471,324923641,44901635,9789,3591864456,562,15,2.22,3.45,3.35,0.26,0,16656992,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC105_ParseTemp_95,3414,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3289,3431,26381966624,12170326052,4865242575,154235524,321858498,45171835,9580,3555577880,566,25,2.17,3.40,3.31,0.26,0,16660656,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC106_ParseTemp_105,3359,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3247,3329,27240647318,12022038401,5013042779,150583650,324242120,45519352,9762,3497249043,577,18,2.27,3.37,3.25,0.27,0,16656960,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC107_ParseTemp,3389,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3326,3546,27854712801,12264595319,5340565993,155965931,319154752,45290018,8715,3573367791,611,18,2.27,3.44,3.32,0.27,0,16656944,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC110_EqualsCitySplit,3391,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3388,3751,26264384087,12272271877,4841971580,154774115,332319516,46609419,9854,3669609148,583,22,2.14,3.51,3.40,0.28,0,16660672,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC111_EqualsCitySplit_Reverse,3505,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3514,3908,27074867092,12593156863,5041374383,153713209,323855088,45145991,8673,3786509666,563,20,2.15,3.65,3.52,0.28,0,16660536,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC112_EqualsCityMismatch,0,ERROR,0,0,204054837,273011007,42252296,2912003,4971990,4601532,6574,74451241,163,10,0.75,0.09,0.03,0.06,0,16656792,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC113_EqualsCityMismatchSimple,0,ERROR,0,0,209589864,271739619,38550831,2801037,4953819,5089989,6571,74691262,156,14,0.77,0.08,0.05,0.04,0,16660368,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC010_NoStream,27901,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,30123,28767,233608995132,99659393480,52897550307,325370005,1668718335,375048640,325503,30971335563,3581,517,2.34,30.36,29.55,1.57,50,16659080,371
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC012_SplitRemoved,21343,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,21460,24234,175180574351,75560800076,38763954308,388664850,1477157582,287296938,325136,22104735322,3044,447,2.32,21.73,20.76,1.50,47,16660640,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC014_NewParseDouble,17205,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,18174,17858,138467635596,57786056439,29681397258,264944101,1386967558,251204368,326215,18999039335,2741,318,2.40,18.48,17.65,1.51,40,16653704,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC015_ParseDoubleSimpler1,16856,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,15898,18759,136309960415,55374744861,29175624065,261938238,1379835818,239281046,324927,16480443889,2664,402,2.46,16.15,15.11,1.51,40,16659904,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC016_NoExtraString,14682,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,14467,16153,130277954356,51262525463,27937751943,267488712,1308213759,210299840,325933,15059150045,2332,265,2.54,14.71,13.81,1.41,37,16659672,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC017_ParseDoubleSimpler2,14594,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,14702,15864,127849735018,51058032156,27245874938,265031406,1292593964,210166007,324959,15245471487,2370,273,2.50,14.96,13.97,1.43,39,16660528,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC020_IntegerValue,14865,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,14238,14783,123396832189,50415696453,27679144356,266152713,1250168634,193893544,324970,14806885389,2295,255,2.45,14.50,13.48,1.50,34,16657400,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC021_LooplessParsing,13650,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,13667,16598,118447051760,48403823218,25559929706,270715442,1248249783,193362611,324997,14207591778,2214,255,2.45,13.91,12.93,1.43,37,16661992,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC022_LooplessParsing2,13918,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,13455,18749,116101096664,47809133250,25593455091,275333175,1256893890,203382936,326550,14058137962,2312,287,2.43,13.70,12.68,1.53,43,16661944,157
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC025_MutateData,12471,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,13299,12807,115751678233,46348433191,25443008899,271173086,975959637,132073936,324948,13887293657,1907,220,2.50,13.57,12.54,1.50,23,16661456,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC027_SizedMap,12468,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12673,12946,117097009728,43768877248,25445029828,260164720,1033260730,125737377,326174,13265682274,1875,216,2.68,12.92,11.92,1.50,24,16661552,103
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC030_OpenMap,13044,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12105,12497,113307308374,42632060297,25174200502,256051480,1011127103,116952079,326183,12698563071,1919,173,2.66,12.35,11.44,1.40,23,16661408,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC031_OpenMapLessCasting,12167,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12665,12305,114893864998,45099312035,25147586873,255301558,1025463614,125131086,324844,13236031446,1870,205,2.55,12.92,11.97,1.41,23,16657912,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC033_SimplerLambda,11801,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11735,11816,110621227173,40977292256,24287069310,266466366,1032677486,127118224,325733,12310062972,2017,203,2.70,11.98,11.03,1.43,31,16660472,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC035_NoLambda,11417,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11480,11560,105127123731,39806341661,23865023231,264745024,973114226,111295639,325728,12019170758,1741,178,2.64,11.73,10.74,1.44,21,16661328,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC036_TurnedIfs,11220,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11308,15621,105348840730,40250146871,23876957197,263468007,978162756,114912695,326249,11872651295,1757,204,2.62,11.55,10.58,1.43,27,16657776,142
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC037_LessNullChecks,11031,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,10779,11290,105606774405,38531003261,23956762774,259600242,968799595,116834730,324974,11290924282,1754,183,2.74,11.01,10.07,1.37,22,16660224,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC040_ASetIsGoodEnough,11220,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11145,11207,104156269209,40205048576,23462215690,260551637,907145679,107953168,325925,11685078038,1750,175,2.59,11.39,10.43,1.41,22,16661336,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC041_DirectUpdate,11162,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11042,11539,104676163565,38959341869,23524815188,261329232,898266167,107039013,324597,11544172746,1718,163,2.69,11.29,10.30,1.40,22,16644696,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC042_NoSplittedString,11467,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11395,11404,120110071641,40730063109,26497941574,261572314,789934419,93840823,325877,11920467909,1338,109,2.95,11.66,10.68,1.40,15,16657848,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC045_KeepChars,11471,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11787,11396,120924175652,40848061506,26425659195,265080100,782422639,88275541,325733,12282708204,1375,112,2.96,12.03,11.03,1.40,14,16660504,247
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC047_IntOnly,13150,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11601,11314,120725932288,40625349865,26480216861,257148020,766290974,98483983,325789,12144708239,1481,141,2.97,11.86,10.86,1.43,13,16659400,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC048_ImprovedStringHandling,12237,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,13165,11167,120487907297,39999454921,26430195781,260945895,768268666,94706488,325685,13663001507,1426,160,3.01,13.41,12.28,1.53,14,16661472,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC049_ManualMinMax,11117,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11215,11453,120602224177,39903949596,26612929675,260878359,756836960,90254180,324675,11675420037,1398,150,3.02,11.46,10.40,1.42,14,16661112,252
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC050_LargerSet,11202,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11367,11538,120679085464,40117092435,26610569539,253082648,824669029,98904343,325756,11893148541,1406,148,3.01,11.61,10.65,1.39,14,16657880,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC060_ReadingBytes,16283,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,16121,16434,117893233661,60656159935,26292137599,201700074,343907080,35914744,10213,16384459428,781,26,1.94,16.24,15.98,0.42,0,16661808,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC061_RandomAccessFile,5699,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5625,5865,51262663707,19924221418,9720695107,190556420,322815290,31837660,10217,5898301319,569,21,2.57,5.75,5.47,0.44,0,16658736,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC063_OneAddLess,5666,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5765,5730,51943035383,20424297468,9751528911,197010701,340566481,34922608,11203,6070012853,578,22,2.54,5.89,5.63,0.46,0,16655720,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC065_OneLoopLess,4965,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4863,4830,42838616163,17680265832,7572865302,172978290,354757279,35119243,10014,5159440283,559,19,2.42,4.98,4.72,0.46,0,16660560,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC067_ParseDifferently,5302,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5270,5496,47772150212,19221671935,8306619043,166850001,338420985,34541262,11244,5567775410,602,20,2.49,5.40,5.14,0.45,0,16658720,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC068_InlineParsing,4877,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4923,5055,42899744453,17605875136,7713745114,170803287,330604663,35293010,9780,5225035160,629,26,2.44,5.04,4.78,0.46,0,16660976,0
