JDK,GC_OPTS,VM_OPTS,PROG_OPTS,BINDING,DATA,RunTimestamp,Class,MedianRuntimeMs,Checksum,PerfRuntimeMs,JfrRuntimeMs,Instructions,Cycles,Branches,BranchMisses,L1Misses,LLCMisses,PageFaults,TaskClock,ContextSwitches,CpuMigrations,IPC,SecElapsed,SecUser,SecSys,GcPauseMs,AllocatedBytes,JitCompilationMs
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC095_Hash,46,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,51,54,964642809,971377945,174318176,9209780,25729924,18383670,10086,382186479,579,30,0.99,0.25,0.31,0.09,0,21876480,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC096_ReadInt_VOID,47,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,54,69,977995413,1022884741,183233686,9518545,28064719,20787762,10128,394209405,852,51,0.96,0.25,0.33,0.09,0,21880800,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC097_EqualsCity,50,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,46,50,930853917,929929769,182271466,8873500,22906534,18691236,10041,355908066,540,29,1.00,0.23,0.29,0.09,0,21876512,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC098_ParseTemperature_VOID,45,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,55,64,939053244,980664100,178939193,8989382,25589825,18979862,9953,418124230,591,24,0.96,0.26,0.35,0.10,0,21876608,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC099_ArrayAccess,47,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,47,45,968941817,962887297,177788178,9166892,25505363,18900014,10057,364009692,532,17,1.01,0.22,0.30,0.09,0,21880488,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC120_OnlyHashing_From95,47,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,40,44,895565201,835516338,164421487,8162266,20490714,17051280,9717,316492376,582,18,1.07,0.21,0.25,0.09,0,21856856,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC121_UpdatedLoops,43,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,57,54,882509305,862926402,163253145,8526795,23189783,18484534,9843,400963766,627,20,1.02,0.26,0.32,0.10,0,21877672,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC123_121plus105_VOID,45,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,44,45,900302531,890617928,164396021,8467890,22543338,18523308,9724,341245145,632,29,1.01,0.24,0.28,0.09,0,21879296,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC125_Refined_121,41,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,40,81,882499099,860326587,166482639,8373810,21295105,17632965,9656,320445732,596,14,1.03,0.23,0.25,0.09,0,21876848,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC127_ParsingTempAI_VOID,51,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,42,46,880842842,858462153,163693804,8405220,21061922,17694355,9721,331944186,625,13,1.03,0.24,0.25,0.11,0,21876600,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC000_Empty,0,z4PhNX7vuL3xVChQ1m2AB9Yg5AULVxXcg/SpIdNs6c5H0NE8XYXysP+DGNKHfuwvY7kxvUdBeoGlODJ6+SfaPg==,0,0,587844687,525868659,99703421,5139981,11203861,10220221,8690,204923278,262,18,1.12,0.19,0.15,0.08,0,21879480,0
JDK_21_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC001_Baseline,122,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,193,127,1662748808,2038096742,323126809,16256565,58761828,34843349,14203,1102213980,916,99,0.82,0.51,0.95,0.19,0,21876752,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC100_DirectTempWrite,32,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,31,47,781112319,802850652,149683600,7964611,21977903,16203691,9347,350112637,496,29,0.97,0.22,0.28,0.10,0,16656832,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC101_ParseFrom65_VOID,30,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,29,32,755807070,756464255,145585058,7518556,20693457,15765739,9300,283170507,517,17,1.00,0.18,0.23,0.08,0,16657112,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC105_ParseTemp_95,32,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,28,22,749798617,791043934,148867436,7534012,21597679,15360389,9325,302634701,490,25,0.95,0.19,0.24,0.09,0,16659640,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC106_ParseTemp_105,32,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,32,33,752142997,781508927,147411477,7586509,21265628,15582011,9324,339471672,502,30,0.96,0.22,0.26,0.11,0,16656040,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC107_ParseTemp,30,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,28,25,755346095,747772599,149650697,7358817,19447250,15252080,9318,291670710,501,10,1.01,0.18,0.23,0.08,0,16640816,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC110_EqualsCitySplit,32,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,34,23,739254107,807710596,147593361,7579409,21022637,16590594,9381,340606983,583,25,0.92,0.22,0.26,0.11,0,16660408,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC111_EqualsCitySplit_Reverse,31,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,38,28,742240156,802185472,151797072,7944962,24094010,17467970,9340,346294564,507,9,0.93,0.22,0.28,0.10,0,16659808,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC112_EqualsCityMismatch,0,ERROR,0,0,205047773,279969335,38988243,2932522,5445511,5012819,6483,153268825,178,28,0.73,0.16,0.09,0.10,0,16660440,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC113_EqualsCityMismatchSimple,0,ERROR,0,0,203432993,242689975,38465042,2871177,4984375,4939047,6462,86683164,161,14,0.84,0.09,0.05,0.06,0,16660544,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC010_NoStream,91,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,74,68,1130234378,1112474338,214311596,10986464,35034209,20971560,9656,419946397,806,30,1.02,0.22,0.35,0.09,0,16643704,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC012_SplitRemoved,95,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,67,58,1030551882,1056347720,200430039,10263085,32026587,20541632,9615,413947292,767,19,0.98,0.23,0.36,0.09,0,16652080,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC014_NewParseDouble,53,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,54,73,908630749,946869696,172840360,9224011,25779223,18164125,9089,372505231,794,27,0.96,0.21,0.31,0.09,0,16658560,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC015_ParseDoubleSimpler1,79,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,90,57,891702742,938760045,175508196,9426916,27616781,20674757,9195,580538215,848,31,0.95,0.32,0.47,0.15,0,16660224,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC016_NoExtraString,86,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,78,49,886604696,870632552,175438147,9139232,24967225,19285630,9005,542438112,850,15,1.02,0.31,0.43,0.16,0,16660408,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC017_ParseDoubleSimpler2,50,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,49,48,895254642,925749788,172525873,9050395,27145806,19310312,8920,329252277,856,15,0.97,0.19,0.25,0.10,0,16660352,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC020_IntegerValue,45,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,52,39,887936221,975151832,170357122,9021315,24697806,18256209,8856,360213441,802,45,0.91,0.20,0.29,0.09,0,16657992,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC021_LooplessParsing,54,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,59,44,876324966,1003038139,175803462,8973030,26407682,19163375,8861,436350938,841,28,0.87,0.27,0.34,0.14,0,16659432,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC022_LooplessParsing2,52,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,50,44,844350522,889075223,160791419,8663091,23243428,18017256,8819,356675747,832,20,0.95,0.21,0.27,0.11,0,16656792,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC025_MutateData,54,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,52,38,874045179,904088184,167743396,8805692,23803112,18342305,8569,359008240,812,25,0.97,0.21,0.28,0.10,0,16660464,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC027_SizedMap,49,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,65,54,960832278,926768085,186681147,9172600,26151633,17805177,9625,411561303,747,11,1.04,0.23,0.34,0.10,0,16660360,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC030_OpenMap,48,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,51,47,865302993,885008071,168478719,8701822,23523564,18056774,8747,353467910,841,10,0.98,0.21,0.29,0.09,0,16658304,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC031_OpenMapLessCasting,48,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,49,37,868051296,864543473,173616747,8751475,23340779,17713164,8753,334698549,793,9,1.00,0.20,0.27,0.09,0,16658352,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC033_SimplerLambda,58,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,60,55,946287198,956526958,186068182,9352943,25571758,18098939,9699,379890782,734,14,0.99,0.22,0.30,0.11,0,16660248,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC035_NoLambda,49,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,51,49,857907005,875560884,168813249,8735591,23683328,17771384,8574,368098215,788,23,0.98,0.21,0.29,0.10,0,16643656,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC036_TurnedIfs,46,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,56,34,912906581,944924028,180741771,8866784,28864774,19522856,9569,387287048,797,18,0.97,0.22,0.32,0.10,0,16660536,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC037_LessNullChecks,42,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,41,33,842294792,847335451,164119500,8649623,22050001,17151670,8665,313676637,792,19,0.99,0.18,0.24,0.10,0,16660600,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC040_ASetIsGoodEnough,44,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,42,63,844858636,844312672,163409808,8417941,21538879,17148710,8574,300496378,781,17,1.00,0.17,0.25,0.07,0,16656824,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC041_DirectUpdate,69,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,71,61,848928714,827324796,163998314,8793214,23146041,18315689,8592,516602460,785,15,1.03,0.29,0.41,0.15,0,16656840,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC042_NoSplittedString,67,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,67,44,886990324,824369228,170044044,8674883,22119126,17991192,8605,514868719,804,10,1.08,0.29,0.42,0.14,0,16660696,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC045_KeepChars,42,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,56,46,918143441,956452835,181743594,8733956,26266283,19409178,9481,371126054,773,21,0.96,0.21,0.30,0.10,0,16643696,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC047_IntOnly,40,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,47,41,877072820,896579214,164849529,8695685,24037299,17706932,8466,334479814,769,16,0.98,0.19,0.27,0.09,0,16651744,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC048_ImprovedStringHandling,40,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,40,49,856885889,846351224,163937000,8679129,22471685,17013015,8506,305695802,724,18,1.01,0.18,0.24,0.09,0,16660376,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC049_ManualMinMax,67,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,68,58,865649819,824760584,164807264,8606685,22450287,17660022,8513,513777968,709,17,1.05,0.29,0.41,0.14,0,16660336,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC050_LargerSet,70,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,70,30,866826394,830909342,166554809,8558613,23125466,18075900,8546,518008429,716,11,1.04,0.31,0.41,0.15,0,16656768,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC060_ReadingBytes,35,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,42,20,750042586,896759039,148620304,7619033,24273167,16491897,9061,368261188,548,29,0.84,0.23,0.30,0.10,0,16660392,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC061_RandomAccessFile,25,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,39,20,736911326,916683575,151040183,7814317,26210591,18290343,9251,341877010,608,25,0.80,0.21,0.27,0.09,0,16660696,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC063_OneAddLess,26,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,25,19,740138410,741545887,150474611,7543240,19375502,15524419,9233,264854311,536,11,1.00,0.18,0.21,0.08,0,16660224,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC065_OneLoopLess,25,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,26,26,760387026,751209609,150478241,7473296,20569472,15552979,9332,260654447,568,8,1.01,0.17,0.20,0.08,0,16660696,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC067_ParseDifferently,31,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,30,19,782699789,821883701,151316241,7883769,23442187,16955459,9636,297210883,765,12,0.95,0.19,0.22,0.10,0,16660168,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC068_InlineParsing,28,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,25,31,733572766,739925546,150051854,7478666,20040099,15322134,9407,257421335,522,13,0.99,0.16,0.21,0.07,0,16660512,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC069_InlineParsing_65,45,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,51,29,689824846,711746732,136615009,7467256,19745951,16613399,8146,441794416,533,14,0.97,0.29,0.34,0.14,0,16658096,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC070_EqualsCity,58,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,58,24,763426836,833295472,150440992,7962444,25265062,18531336,9282,515631505,582,15,0.92,0.34,0.40,0.17,0,16660560,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC072_ReadDirectNotViaBuffer,26,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,24,18,717790165,719029785,139372317,7140746,18610176,15043867,9126,240774899,541,14,1.00,0.16,0.19,0.07,0,16660400,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC075_LargeByteBuffer,24,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,26,24,726984704,746027951,144318547,7007188,18640850,15012262,9411,247004649,528,13,0.97,0.17,0.20,0.07,0,16656472,0
