JDK,GC_OPTS,VM_OPTS,PROG_OPTS,BINDING,DATA,RunTimestamp,Class,MedianRuntimeMs,Checksum,PerfRuntimeMs,JfrRuntimeMs,Instructions,Cycles,Branches,BranchMisses,L1Misses,LLCMisses,PageFaults,TaskClock,ContextSwitches,CpuMigrations,IPC,SecElapsed,SecUser,SecSys,GcPauseMs,AllocatedBytes,JitCompilationMs,GcPauseMs,AllocatedBytes,JitCompilationMs,GcPauseMs,AllocatedBytes,JitCompilationMs
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC048_ImprovedStringHandling,49,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,50,40,842899467,946738095,171960259,8616717,20949373,17629251,8548,369355045,786,38,0.89,0.22,0.29,0.10,0,16660784,0,0,16660784,0,0,16660784,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC049_ManualMinMax,48,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,41,34,853669613,850433672,167096270,8387676,21014691,16774145,8471,308421536,752,22,1.00,0.19,0.23,0.10,0,16655688,0,0,16655688,0,0,16655688,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC050_LargerSet,46,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,40,40,914939204,918183140,185433402,8683146,25155197,17809032,9563,322417505,680,19,1.00,0.19,0.25,0.09,0,16660432,0,0,16660432,0,0,16660432,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC060_ReadingBytes,29,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,28,25,753769076,774838867,146891910,7116771,18822212,14524178,9151,266060867,563,11,0.97,0.17,0.19,0.09,0,16656728,0,0,16656728,0,0,16656728,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC061_RandomAccessFile,26,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,25,22,743502432,756060452,153886921,7478892,20010990,16217132,9155,253053465,525,8,0.98,0.15,0.20,0.07,0,16643880,0,0,16643880,0,0,16643880,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC063_OneAddLess,34,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,25,34,768012315,763379485,149474459,7561858,20567063,15666404,9198,242906464,549,17,1.01,0.16,0.19,0.07,0,16658112,0,0,16658112,0,0,16658112,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC065_OneLoopLess,27,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,36,19,677461501,827480382,134320773,7291488,19817348,15800004,8248,322034785,579,16,0.82,0.21,0.24,0.11,0,16652104,0,0,16652104,0,0,16652104,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC067_ParseDifferently,26,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,28,19,799026872,815974380,151826228,7892031,21957059,16417410,9440,268410171,744,19,0.98,0.16,0.21,0.08,0,16660600,0,0,16660600,0,0,16660600,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC068_InlineParsing,27,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,27,19,703650173,755227141,138408006,7343228,19175670,15495855,8260,249248362,507,17,0.93,0.16,0.19,0.08,0,16658360,0,0,16658360,0,0,16658360,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC069_InlineParsing_65,33,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,27,21,730585518,797068872,149400114,7550571,22336862,16067576,9486,277391558,768,13,0.92,0.17,0.21,0.09,0,16659384,0,0,16659384,0,0,16659384,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC070_EqualsCity,47,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,48,31,762273652,755191921,151750578,7764124,21362913,17207241,9392,466087580,542,28,1.01,0.29,0.37,0.14,0,16660336,0,0,16660336,0,0,16660336,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC072_ReadDirectNotViaBuffer,54,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,58,20,642793202,801735670,125297719,7297701,20312923,16883908,7648,495156349,626,63,0.80,0.31,0.39,0.15,0,16655584,0,0,16655584,0,0,16655584,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC075_LargeByteBuffer,23,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,23,23,738575740,758805583,141653483,7373307,20069708,15372630,9418,242896388,558,15,0.97,0.15,0.18,0.08,0,16659256,0,0,16659256,0,0,16659256,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC077_LessAdditions,26,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,23,21,739169646,740354182,136345509,7109655,18888328,15135356,9389,230639892,556,23,1.00,0.16,0.18,0.07,0,16660408,0,0,16660408,0,0,16660408,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC078_CalculateEarlier,26,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,24,23,699858670,744831120,137236834,6984164,18977152,14544031,9419,234520268,566,16,0.94,0.16,0.18,0.07,0,16656360,0,0,16656360,0,0,16656360,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC079_RunWithoutByteBuffer,23,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,23,19,712725245,721815829,139004845,7124464,17619486,14797815,9396,229864445,564,7,0.99,0.16,0.18,0.07,0,16660352,0,0,16660352,0,0,16660352,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC080_JDKArrayUtils,30,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,26,22,758560256,824136434,152678479,7890026,23085806,16531399,9494,274581730,726,19,0.92,0.17,0.21,0.08,0,16656536,0,0,16656536,0,0,16656536,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC081_LoopUnroll,28,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,26,24,754038619,806602124,157168307,7604242,22087539,15779727,9356,263583529,684,17,0.93,0.17,0.21,0.07,0,16660528,0,0,16660528,0,0,16660528,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC082_VectorSearchOnlyForLargeArray,46,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,58,36,747850805,811830785,148604450,7909979,23986182,18049832,9312,503337226,553,28,0.92,0.30,0.40,0.15,0,16660712,0,0,16660712,0,0,16660712,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC083_MainLoop,52,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,61,37,664766474,795753269,133280799,7538960,19097189,16626581,8028,490999190,583,33,0.84,0.31,0.38,0.15,0,16656328,0,0,16656328,0,0,16656328,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC090_MemorySegment_VOID,67,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,62,65,1093162020,1039829330,201656948,9555609,27231648,20997994,9270,332891448,581,21,1.05,0.20,0.28,0.07,0,16657488,0,0,16657488,0,0,16657488,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC091_Reviewed83,25,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,23,21,758080905,743482195,144555823,7401307,19440774,15173341,9327,233102743,510,12,1.02,0.16,0.17,0.08,0,16658392,0,0,16658392,0,0,16658392,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC092_ParseIntegerLessBranches_VOID,25,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,23,18,763641676,767941373,145007439,7348922,19408837,15048174,9276,235603188,500,12,0.99,0.16,0.18,0.07,0,16656896,0,0,16656896,0,0,16656896,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC093_ParseIntegerLessCode_VOID,27,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,23,19,755703529,747098417,143409511,7469906,19702341,15234745,9312,235517207,510,10,1.01,0.16,0.18,0.08,0,16660608,0,0,16660608,0,0,16660608,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC094_Reviewed91,27,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,24,24,771440020,765714955,146462673,7424505,20734938,15540423,9385,239745684,508,12,1.01,0.15,0.18,0.08,0,16656640,0,0,16656640,0,0,16656640,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC095_Hash,24,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,25,19,746924949,764550646,152195606,7495360,19803704,15766542,9324,244494750,591,14,0.98,0.16,0.18,0.08,0,16660064,0,0,16660064,0,0,16660064,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC096_ReadInt_VOID,28,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,28,20,704080595,770847039,139446771,7560990,19809819,16049131,8238,253450878,742,10,0.91,0.16,0.20,0.07,0,16643608,0,0,16643608,0,0,16643608,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC097_EqualsCity,25,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,22,22,765535861,751113538,147342169,7344461,19582504,14749861,9283,237728537,485,16,1.02,0.16,0.18,0.08,0,16660368,0,0,16660368,0,0,16660368,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC098_ParseTemperature_VOID,25,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,36,24,781082008,848402991,146614967,7790181,23147016,17018542,9297,320293818,533,22,0.92,0.20,0.25,0.09,0,16656816,0,0,16656816,0,0,16656816,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC099_ArrayAccess,25,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,26,21,766507849,850647931,147971085,7772184,25145274,17047722,9281,283374871,510,11,0.90,0.18,0.23,0.07,0,16656024,0,0,16656024,0,0,16656024,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC120_OnlyHashing_From95,24,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,23,19,661149454,693248286,133021001,6970892,18347293,14460150,9305,233444605,588,8,0.95,0.16,0.17,0.08,0,16643736,0,0,16643736,0,0,16643736,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC121_UpdatedLoops,25,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,22,23,669611772,700249471,134163809,6902503,18590008,14596526,9274,225889924,578,14,0.96,0.15,0.17,0.08,0,16660600,0,0,16660600,0,0,16660600,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC123_121plus105_VOID,23,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,40,18,698416569,791291113,131447193,7211370,20378661,15696317,9281,321144839,583,38,0.88,0.20,0.26,0.08,0,16658152,0,0,16658152,0,0,16658152,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC125_Refined_121,23,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,22,20,686669942,702379375,130196151,6804425,17091815,14307104,9272,220517898,576,16,0.98,0.15,0.16,0.08,0,16653400,0,0,16653400,0,0,16653400,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC127_ParsingTempAI_VOID,22,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,23,17,692858584,698710542,128820245,6862859,17505083,13706927,9322,234727838,536,14,0.99,0.17,0.18,0.07,0,16654560,0,0,16654560,0,0,16654560,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC000_Empty,0,z4PhNX7vuL3xVChQ1m2AB9Yg5AULVxXcg/SpIdNs6c5H0NE8XYXysP+DGNKHfuwvY7kxvUdBeoGlODJ6+SfaPg==,0,0,423476421,468224998,78330211,4645346,10595515,9695393,7109,140004721,294,17,0.90,0.12,0.10,0.06,0,16658112,0,0,16658112,0,0,16658112,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-220316,org.onebrc.again26.BRC001_Baseline,139,KKnym6bvAbvJKBh8OQTRvGyt/dxiPRE3zLCyGPqKquKooIT05rf/fD3F0IDhM9ZF4n0bSRi6c4x84xf0llwtoA==,170,124,1615711642,1532022987,319355545,15169085,57470859,30740520,13415,937941086,688,27,1.05,0.42,0.80,0.18,0,16660408,0,0,16660408,0,0,16660408,0
