JDK,GC_OPTS,VM_OPTS,PROG_OPTS,BINDING,DATA,RunTimestamp,Class,MedianRuntimeMs,Checksum,PerfRuntimeMs,JfrRuntimeMs,Instructions,Cycles,Branches,BranchMisses,L1Misses,LLCMisses,PageFaults,TaskClock,ContextSwitches,CpuMigrations,IPC,SecElapsed,SecUser,SecSys,GcPauseMs,AllocatedBytes,JitCompilationMs,GcPauseMs,AllocatedBytes,JitCompilationMs,GcPauseMs,AllocatedBytes,JitCompilationMs
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC068_InlineParsing,41,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,30,22,694968828,752064211,137244293,7274553,17860738,16408335,8346,270811184,580,16,0.92,0.18,0.22,0.08,0,16660328,0,0,16660328,0,0,16660328,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC069_InlineParsing_65,29,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,29,31,680830777,732955641,134122250,7310234,19257850,15904249,8231,286823572,609,23,0.93,0.19,0.21,0.10,0,16658048,0,0,16658048,0,0,16658048,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC070_EqualsCity,34,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,28,28,767028853,792550015,151723472,7778895,21794982,16912984,9540,273478830,734,15,0.97,0.17,0.22,0.07,0,16660352,0,0,16660352,0,0,16660352,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC072_ReadDirectNotViaBuffer,35,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,26,19,722323723,725502054,138843435,7029601,18822656,14390114,9115,264362354,557,14,1.00,0.17,0.21,0.08,0,16660656,0,0,16660656,0,0,16660656,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC075_LargeByteBuffer,27,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,24,30,733111021,723677576,139412886,7051632,19159541,14617904,9409,250601319,536,12,1.01,0.17,0.19,0.09,0,16658360,0,0,16658360,0,0,16658360,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC077_LessAdditions,44,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,44,37,699319936,682998298,141881857,7149855,18295262,15705852,9415,424032260,544,15,1.02,0.28,0.32,0.14,0,16656664,0,0,16656664,0,0,16656664,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC078_CalculateEarlier,49,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,48,20,649754281,685552552,125280024,7250955,17893206,16419589,7983,427282398,644,24,0.95,0.29,0.32,0.15,0,16660344,0,0,16660344,0,0,16660344,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC079_RunWithoutByteBuffer,25,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,36,19,638446421,820481394,124959471,7094318,18421456,15321816,8045,331013166,635,41,0.78,0.22,0.25,0.10,0,16658152,0,0,16658152,0,0,16658152,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC080_JDKArrayUtils,35,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,33,27,716139262,767513356,131411760,7598980,17491963,15146466,8149,294709924,777,46,0.93,0.18,0.22,0.09,0,16648376,0,0,16648376,0,0,16648376,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC081_LoopUnroll,33,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,30,21,748073504,810302023,156083797,7702381,21796252,16424893,9358,296985781,674,15,0.92,0.18,0.23,0.09,0,16657896,0,0,16657896,0,0,16657896,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC082_VectorSearchOnlyForLargeArray,32,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,28,23,754161378,760992970,144285459,7271311,19900554,15393521,9310,271261972,512,13,0.99,0.17,0.21,0.08,0,16659688,0,0,16659688,0,0,16659688,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC083_MainLoop,33,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,27,25,740558671,792451764,149172089,7342520,19867118,15035331,9305,281151861,526,19,0.93,0.18,0.22,0.08,0,16659920,0,0,16659920,0,0,16659920,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC090_MemorySegment_VOID,88,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,98,88,1161997849,1193378426,225855933,10409864,32415743,22836446,10480,466329663,584,37,0.97,0.26,0.39,0.10,0,16656280,0,0,16656280,0,0,16656280,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC091_Reviewed83,33,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,32,25,740915134,808542312,152599560,7677912,21632956,16657928,9417,316907130,766,29,0.92,0.19,0.25,0.09,0,16659696,0,0,16659696,0,0,16659696,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC092_ParseIntegerLessBranches_VOID,35,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,32,27,726151437,819966576,156432613,7766188,23092452,17177688,9348,281676572,538,18,0.89,0.18,0.22,0.09,0,16658488,0,0,16658488,0,0,16658488,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC093_ParseIntegerLessCode_VOID,33,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,38,22,686844959,869575075,133485147,7625917,21656204,16783578,8076,331520277,804,107,0.79,0.21,0.25,0.11,0,16654352,0,0,16654352,0,0,16654352,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC094_Reviewed91,30,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,35,23,689774566,755023247,134603106,7449688,20026578,16278390,8068,296471256,553,25,0.91,0.19,0.22,0.10,0,16660624,0,0,16660624,0,0,16660624,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC095_Hash,31,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,33,19,765100164,826944429,146152090,7554863,23026567,16334910,9332,283651764,532,31,0.93,0.17,0.22,0.08,0,16660224,0,0,16660224,0,0,16660224,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC096_ReadInt_VOID,36,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,53,30,714480569,958605603,141973329,7969686,23385850,16837647,8268,397532434,797,34,0.75,0.25,0.32,0.10,0,16656472,0,0,16656472,0,0,16656472,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC097_EqualsCity,33,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,31,24,768886380,791470158,148960348,7724691,22497922,15846106,9342,315931967,515,10,0.97,0.20,0.24,0.10,0,16660400,0,0,16660400,0,0,16660400,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC098_ParseTemperature_VOID,31,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,37,26,751906367,817888474,148348002,7804695,23929381,17036604,9381,316080306,537,21,0.92,0.20,0.25,0.09,0,16656616,0,0,16656616,0,0,16656616,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC099_ArrayAccess,29,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,27,22,771864412,818647096,145836602,7661020,23198343,15924899,9352,272501976,716,17,0.94,0.17,0.21,0.09,0,16651656,0,0,16651656,0,0,16651656,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC120_OnlyHashing_From95,27,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,28,22,687065483,751557709,136783679,7123508,20520912,16082566,9277,276202289,573,32,0.91,0.20,0.21,0.09,0,16656968,0,0,16656968,0,0,16656968,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC121_UpdatedLoops,26,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,24,18,685680372,721059027,134274457,6964606,18779355,15395084,9286,256465522,542,32,0.95,0.17,0.19,0.09,0,16660576,0,0,16660576,0,0,16660576,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC123_121plus105_VOID,28,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,25,22,684546148,734942027,130471482,7055940,19452035,15493979,9279,269641585,581,20,0.93,0.19,0.20,0.09,0,16659672,0,0,16659672,0,0,16659672,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC125_Refined_121,31,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,27,23,679748885,715888673,138816050,6961525,18648675,15094808,9337,266278453,621,15,0.95,0.18,0.21,0.07,0,16644024,0,0,16644024,0,0,16644024,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC127_ParsingTempAI_VOID,32,tNvyVnNau7CVVF2fueePRBSsePo5LV3s+SIneAfj0k1appwJJCqWag27xzUuU+3vFSEcGadeMjthc57sBmGOrw==,22,18,644480072,708529781,139871948,6783209,17697821,14933016,9299,237185149,595,15,0.91,0.16,0.17,0.09,0,16660352,0,0,16660352,0,0,16660352,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC000_Empty,0,z4PhNX7vuL3xVChQ1m2AB9Yg5AULVxXcg/SpIdNs6c5H0NE8XYXysP+DGNKHfuwvY7kxvUdBeoGlODJ6+SfaPg==,0,0,416878249,480761375,79183872,4588719,10647586,10194094,7089,167369772,310,14,0.87,0.15,0.12,0.07,0,16660112,0,0,16660112,0,0,16660112,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260508-215342,org.onebrc.again26.BRC001_Baseline,92,KKnym6bvAbvJKBh8OQTRvGyt/dxiPRE3zLCyGPqKquKooIT05rf/fD3F0IDhM9ZF4n0bSRi6c4x84xf0llwtoA==,99,82,1214646694,1241116350,240503327,11646919,41706639,23934108,10382,439469295,785,16,0.98,0.23,0.38,0.08,0,16660344,0,0,16660344,0,0,16660344,0
